index,sample_id,prompt,eval_name,performance,model_response,model_name,cost
104729,mbpp.dev.129,['Write a python function that returns the number of integer elements in a given list.'],mbpp,1.0,"[""```python\ndef count_integer_elements(lst):\n    count = 0\n    for element in lst:\n        if isinstance(element, int):\n            count += 1\n    return count\n```\n\nExample usage:\n```python\nmy_list = [1, 2, 3, 'a', 'b', 4, 5]\nprint(count_integer_elements(my_list))  # Output: 5\n```""]",gpt-3.5-turbo-1106,0.000186
104730,mbpp.dev.13,['Write a function to find whether a given array of integers contains any duplicate element.'],mbpp,1.0,"[""Here's a simple function in Python to find whether a given array of integers contains any duplicate element:\n\n```python\ndef containsDuplicate(nums):\n    seen = set()\n    for num in nums:\n        if num in seen:\n            return True\n        seen.add(num)\n    return False\n```\n\nYou can use this function by passing an array of integers as an argument, and it will return `True` if there are any duplicate elements in the array, and `False` otherwise.""]",gpt-3.5-turbo-1106,0.000212
104731,mbpp.dev.130,"['Write a function that takes in a list and length n, and generates all combinations (with repetition) of the elements of the list and returns a list with a tuple for each combination.']",mbpp,0.0,"[""Here's a Python function that does that:\n\n```python\nfrom itertools import product\n\ndef generate_combinations_with_repetition(lst, n):\n    return list(product(lst, repeat=n))\n\n# Example usage\ninput_list = [1, 2, 3]\nlength = 2\ncombinations = generate_combinations_with_repetition(input_list, length)\nprint(combinations)\n```\n\nThis function uses the `product` function from the `itertools` module to generate all combinations with repetition of the elements of the input list. The `repeat` parameter of the `product` function is set to the length `n` provided as input. The function then returns a list of tuples, where each tuple represents a combination of elements from the input list.""]",gpt-3.5-turbo-1106,0.000341
104732,mbpp.dev.131,['Write a python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number.'],mbpp,1.0,"[""Here's a Python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number:\n\n```python\ndef count_primes(n):\n    if n < 2:\n        return 0\n    \n    primes = [True] * n\n    primes[0], primes[1] = False, False\n    \n    for i in range(2, int(n ** 0.5) + 1):\n        if primes[i]:\n            for j in range(i * i, n, i):\n                primes[j] = False\n    \n    return sum(primes)\n```\n\nYou can use this function to count the number of prime numbers less than a given non-negative number by calling `count_primes(n)`, where `n` is the non-negative number.""]",gpt-3.5-turbo-1106,0.00035
104733,mbpp.dev.132,['Write a function that takes in two numbers and returns a tuple with the second number and then the first number.'],mbpp,1.0,"[""Here's a Python function that does that:\n\n```python\ndef swap_numbers(num1, num2):\n    return (num2, num1)\n\n# Example usage\nresult = swap_numbers(3, 5)\nprint(result)  # Output: (5, 3)\n```""]",gpt-3.5-turbo-1106,0.000138
104734,mbpp.dev.133,['Write a function to maximize the given two tuples.'],mbpp,0.0,"[""Here's a Python function to maximize two given tuples:\n\n```python\ndef maximize_tuples(tuple1, tuple2):\n    max_tuple = ()\n    for i in range(len(tuple1)):\n        max_tuple += (max(tuple1[i], tuple2[i]),)\n    return max_tuple\n\n# Example usage\ntuple1 = (1, 3, 5)\ntuple2 = (2, 4, 6)\nmaximized_tuple = maximize_tuples(tuple1, tuple2)\nprint(maximized_tuple)  # Output: (2, 4, 6)\n```\n\nThis function takes two tuples as input and returns a new tuple where each element is the maximum of the corresponding elements in the input tuples.""]",gpt-3.5-turbo-1106,0.000298
104735,mbpp.dev.134,['Write a function to find the nth newman–shanks–williams prime number.'],mbpp,0.0,"['To find the nth Newman–Shanks–Williams prime number, we can use the following Python function:\n\n```python\ndef is_prime(n):\n    if n <= 1:\n        return False\n    for i in range(2, int(n**0.5) + 1):\n        if n % i == 0:\n            return False\n    return True\n\ndef newman_shanks_williams_prime(n):\n    count = 0\n    num = 1\n    while count < n:\n        num += 1\n        if is_prime(num):\n            k = 1\n            while (2**k) % (num - 1) != 0:\n                k += 1\n            if (2**k) // (num - 1) == 1:\n                count += 1\n    return num\n\n# Example usage\nn = 5\nprint(f""The {n}th Newman–Shanks–Williams prime number is {newman_shanks_williams_prime(n)}"")\n```\n\nIn this function, we first define a helper function `is_prime` to check if a number is prime. Then, we use a while loop to iterate through numbers and check if they are Newman–Shanks–Williams prime numbers. Once we find the nth prime number, we return it.']",gpt-3.5-turbo-1106,0.000564
104736,mbpp.dev.135,['Write a function that takes in two tuples and performs mathematical division operation element-wise across the given tuples.'],mbpp,0.0,"[""Here's a Python function that takes in two tuples and performs mathematical division operation element-wise across the given tuples:\n\n```python\ndef tuple_division(tuple1, tuple2):\n    result = []\n    for i in range(len(tuple1)):\n        result.append(tuple1[i] / tuple2[i])\n    return tuple(result)\n\n# Example usage\ntuple1 = (10, 20, 30)\ntuple2 = (2, 4, 6)\nprint(tuple_division(tuple1, tuple2))  # Output: (5.0, 5.0, 5.0)\n```\n\nIn this function, we iterate through each element of the input tuples and perform the division operation. The results are then stored in a new tuple and returned as the output.""]",gpt-3.5-turbo-1106,0.000336
104737,mbpp.dev.136,"['Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.']",mbpp,1.0,"['Here\'s a Python function that does that:\n\n```python\ndef split_list(input_list, L):\n    if L < 0 or L > len(input_list):\n        return ""Invalid input""\n    else:\n        first_part = input_list[:L]\n        second_part = input_list[L:]\n        return (first_part, second_part)\n\n# Example usage\nmy_list = [1, 2, 3, 4, 5, 6, 7, 8, 9]\nresult = split_list(my_list, 3)\nprint(result)  # Output: ([1, 2, 3], [4, 5, 6, 7, 8, 9])\n```\n\nThis function takes in a list `input_list` and an integer `L`, and then checks if `L` is a valid index for splitting the list. If it is, it splits the list into two parts at index `L` and returns the resulting lists in a tuple. If `L` is not a valid index, it returns ""Invalid input"".']",gpt-3.5-turbo-1106,0.000484
104738,mbpp.dev.137,"[""Write a function to calculate a dog's age in dog's years.""]",mbpp,1.0,"['Here\'s a simple function in Python to calculate a dog\'s age in dog\'s years:\n\n```python\ndef calculate_dog_age(human_years):\n    if human_years <= 2:\n        dog_years = human_years * 10.5\n    else:\n        dog_years = 21 + (human_years - 2) * 4\n    return dog_years\n```\n\nYou can use this function by passing the dog\'s age in human years as an argument, and it will return the equivalent age in dog\'s years. For example:\n\n```python\nage_in_human_years = 5\nage_in_dog_years = calculate_dog_age(age_in_human_years)\nprint(f""The dog\'s age in dog\'s years is {age_in_dog_years}"")\n```\n\nThis will output:\n```\nThe dog\'s age in dog\'s years is 33\n```']",gpt-3.5-turbo-1106,0.000366
104739,mbpp.dev.138,"['Write a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.']",mbpp,0.0,"[""Here's a Python function that does that:\n\n```python\ndef split_list_by_n(lst, n):\n    result = []\n    for i in range(0, len(lst), n):\n        result.append(lst[i:i+n])\n    return result\n```\n\nYou can use this function by passing in a list and an integer n, and it will return a list of lists where each sublist contains n elements from the original list. For example:\n\n```python\nmy_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\nresult = split_list_by_n(my_list, 3)\nprint(result)\n```\n\nThis would output:\n\n```\n[[1, 2, 3], [4, 5, 6], [7, 8, 9], [10]]\n```""]",gpt-3.5-turbo-1106,0.000387
104740,mbpp.dev.139,['Write a function to find the lateral surface area of a cube given its side length.'],mbpp,1.0,"['```python\ndef lateral_surface_area_of_cube(side_length):\n    return 4 * side_length ** 2\n```\n\nIn this function, we use the formula for the lateral surface area of a cube, which is 4 times the side length squared. We then return the result.']",gpt-3.5-turbo-1106,0.000133
104741,mbpp.dev.14,['Write a function to check if the given number is woodball or not.'],mbpp,0.0,"['To check if a given number is woodball or not, we can create a function in Python as follows:\n\n```python\ndef is_woodball(num):\n    # Check if the number is positive\n    if num <= 0:\n        return False\n    \n    # Calculate the sum of the digits\n    digit_sum = sum(int(digit) for digit in str(num))\n    \n    # Check if the number is divisible by the sum of its digits\n    if num % digit_sum == 0:\n        return True\n    else:\n        return False\n\n# Test the function\nprint(is_woodball(18))  # Output: True\nprint(is_woodball(20))  # Output: False\n```\n\nIn this function, we first check if the number is positive. Then, we calculate the sum of the digits using the `sum` function and a generator expression. Finally, we check if the number is divisible by the sum of its digits and return True or False accordingly.']",gpt-3.5-turbo-1106,0.000421
104742,mbpp.dev.140,['Write a python function that takes in an integer n and returns the sum of the squares of the first n odd natural numbers.'],mbpp,1.0,"['```python\ndef sum_of_squares_of_odd_numbers(n):\n    odd_numbers = [i for i in range(1, 2*n, 2)]  # Generate list of first n odd numbers\n    sum_of_squares = sum([x**2 for x in odd_numbers])  # Calculate sum of squares\n    return sum_of_squares\n\n# Example usage\nprint(sum_of_squares_of_odd_numbers(3))  # Output: 35 (1^2 + 3^2 + 5^2 = 35)\n```']",gpt-3.5-turbo-1106,0.000253
104743,mbpp.dev.141,"[""Write a function to find the n'th star number.""]",mbpp,1.0,"[""Here's a Python function to find the n'th star number:\n\n```python\ndef star_number(n):\n    return 6 * n * (n - 1) + 1\n\n# Example usage\nprint(star_number(1))  # Output: 1\nprint(star_number(2))  # Output: 13\nprint(star_number(3))  # Output: 37\n```\n\nIn this function, we use the formula for the n'th star number, which is given by 6n(n-1) + 1. We simply plug in the value of n into this formula to get the n'th star number.""]",gpt-3.5-turbo-1106,0.000288
104744,mbpp.dev.142,['Write a function to find the ascii value of a character.'],mbpp,1.0,"[""Here's a simple Python function to find the ASCII value of a character:\n\n```python\ndef find_ascii_value(character):\n    return ord(character)\n\n# Example usage\nprint(find_ascii_value('A'))  # Output: 65\nprint(find_ascii_value('a'))  # Output: 97\n```\n\nIn this function, we use the `ord()` function which returns the Unicode code point for a given character. This code point is essentially the ASCII value for characters in the ASCII character set.""]",gpt-3.5-turbo-1106,0.000214
